% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
15.883	1	1	1589	4	1	2	573
15.884	1	1	1589	5	1	2	573
15.885	1	1	1589	6	1	2	573
15.886	1	1	1589	7	1	2	573
15.887	1	1	1589	8	1	2	573
15.888	1	1	1589	9	1	2	573
15.889	1	1	1589	10	1	2	573
15.902	1	1	1591	3	1	2	573
15.903	1	1	1591	4	1	2	573
15.904	1	1	1591	5	1	2	573
15.905	1	1	1591	6	1	2	573
15.906	1	1	1591	7	1	2	573
15.907	1	1	1591	8	1	2	573
15.908	1	1	1591	9	1	2	573
15.909	1	1	1591	10	1	0	349
15.91	1	1	1592	1	1	0	349
15.911	1	1	1592	2	1	0	349
15.912	1	1	1592	3	1	0	349
15.913	1	1	1592	4	1	0	349
15.914	1	1	1592	5	1	0	349
15.915	1	1	1592	6	1	0	349
16.121	1	1	1613	2	1	0	349
16.122	1	1	1613	3	1	0	349
16.123	1	1	1613	4	1	0	349
16.124	1	1	1613	5	1	0	349
16.125	1	1	1613	6	1	0	349
16.126	1	1	1613	7	1	0	349
16.127	1	1	1613	8	1	0	349
16.161	1	1	1617	2	1	4	903
16.162	1	1	1617	3	1	4	903
16.163	1	1	1617	4	1	4	903
16.164	1	1	1617	5	1	4	903
16.165	1	1	1617	6	1	4	903
16.166	1	1	1617	7	1	4	903
16.18	1	1	1619	1	1	0	349
16.181	1	1	1619	2	1	0	349
16.182	1	1	1619	3	1	0	349
16.183	1	1	1619	4	1	0	349
16.184	1	1	1619	5	1	0	349
16.185	1	1	1619	6	1	0	349
16.186	1	1	1619	7	1	0	349
16.241	1	1	1625	2	1	2	573
16.242	1	1	1625	3	1	2	573
16.243	1	1	1625	4	1	2	573
16.244	1	1	1625	5	1	2	573
16.245	1	1	1625	6	1	2	573
16.246	1	1	1625	7	1	2	573
16.247	1	1	1625	8	1	2	573
16.248	1	1	1625	9	1	2	573
16.249	1	1	1625	10	1	2	573
16.25	1	1	1626	1	1	0	349
16.361	1	1	1637	2	1	0	349
16.362	1	1	1637	3	1	0	349
16.363	1	1	1637	4	1	0	349
16.364	1	1	1637	5	1	0	349
16.365	1	1	1637	6	1	0	349
16.366	1	1	1637	7	1	0	349
16.367	1	1	1637	8	1	0	349
16.368	1	1	1637	9	1	0	349
16.641	1	1	1665	2	1	4	903
16.642	1	1	1665	3	1	4	903
16.643	1	1	1665	4	1	4	903
16.644	1	1	1665	5	1	4	903
16.645	1	1	1665	6	1	4	903
16.646	1	1	1665	7	1	4	903
16.647	1	1	1665	8	1	4	903
16.681	1	1	1669	2	1	4	903
16.682	1	1	1669	3	1	4	903
16.683	1	1	1669	4	1	4	903
16.684	1	1	1669	5	1	4	903
16.685	1	1	1669	6	1	4	903
16.686	1	1	1669	7	1	4	903
16.687	1	1	1669	8	1	4	903
16.7	1	1	1671	1	1	6	1287
16.701	1	1	1671	2	1	6	1287
16.702	1	1	1671	3	1	6	1287
16.703	1	1	1671	4	1	6	1287
16.704	1	1	1671	5	1	6	1287
16.705	1	1	1671	6	1	6	1287
16.706	1	1	1671	7	1	6	1287
16.707	1	1	1671	8	1	2	573
16.708	1	1	1671	9	1	0	349
16.709	1	1	1671	10	1	0	349
16.761	1	1	1677	2	1	4	903
16.762	1	1	1677	3	1	4	903
16.763	1	1	1677	4	1	4	903
16.764	1	1	1677	5	1	4	903
16.765	1	1	1677	6	1	4	903
16.766	1	1	1677	7	1	4	903
16.767	1	1	1677	8	1	4	903
16.768	1	1	1677	9	1	6	1287
16.781	1	1	1679	2	1	4	903
16.782	1	1	1679	3	1	4	903
16.783	1	1	1679	4	1	4	903
16.784	1	1	1679	5	1	4	903
16.785	1	1	1679	6	1	4	903
16.786	1	1	1679	7	1	4	903
16.787	1	1	1679	8	1	4	903
16.788	1	1	1679	9	1	0	349
16.789	1	1	1679	10	1	0	349
16.79	1	1	1680	1	1	0	349
16.921	1	1	1693	2	1	2	573
16.922	1	1	1693	3	1	2	573
16.923	1	1	1693	4	1	2	573
16.924	1	1	1693	5	1	2	573
16.925	1	1	1693	6	1	2	573
16.926	1	1	1693	7	1	2	573
16.927	1	1	1693	8	1	2	573
17.081	1	1	1709	2	1	0	349
17.082	1	1	1709	3	1	0	349
17.083	1	1	1709	4	1	0	349
17.084	1	1	1709	5	1	0	349
17.085	1	1	1709	6	1	0	349
17.086	1	1	1709	7	1	0	349
17.087	1	1	1709	8	1	0	349
17.088	1	1	1709	9	1	0	349
17.089	1	1	1709	10	1	0	349
17.09	1	1	1710	1	1	0	349
17.091	1	1	1710	2	1	0	349
17.092	1	1	1710	3	1	0	349
17.093	1	1	1710	4	1	0	349
17.094	1	1	1710	5	1	0	349
17.095	1	1	1710	6	1	0	349
17.096	1	1	1710	7	1	0	349
17.097	1	1	1710	8	1	0	349
17.098	1	1	1710	9	1	0	349
17.099	1	1	1710	10	1	0	349
17.1	1	1	1711	1	1	0	349
17.101	1	1	1711	2	1	0	349
17.102	1	1	1711	3	1	0	349
17.103	1	1	1711	4	1	0	349
17.104	1	1	1711	5	1	0	349
17.105	1	1	1711	6	1	0	349
17.106	1	1	1711	7	1	0	349
17.107	1	1	1711	8	1	0	349
17.108	1	1	1711	9	1	0	349
17.109	1	1	1711	10	1	0	349
17.11	1	1	1712	1	1	0	349
17.111	1	1	1712	2	1	0	349
17.112	1	1	1712	3	1	0	349
17.113	1	1	1712	4	1	0	349
17.114	1	1	1712	5	1	0	349
17.115	1	1	1712	6	1	0	349
17.116	1	1	1712	7	1	0	349
17.117	1	1	1712	8	1	0	349
17.118	1	1	1712	9	1	0	349
17.119	1	1	1712	10	1	0	349
17.12	1	1	1713	1	1	0	349
17.121	1	1	1713	2	1	0	349
17.122	1	1	1713	3	1	0	349
17.123	1	1	1713	4	1	0	349
17.124	1	1	1713	5	1	0	349
17.125	1	1	1713	6	1	0	349
17.126	1	1	1713	7	1	0	349
17.127	1	1	1713	8	1	0	349
17.128	1	1	1713	9	1	0	349
17.129	1	1	1713	10	1	0	349
17.13	1	1	1714	1	1	0	349
17.131	1	1	1714	2	1	0	349
17.132	1	1	1714	3	1	0	349
17.133	1	1	1714	4	1	0	349
17.134	1	1	1714	5	1	0	349
17.135	1	1	1714	6	1	0	349
17.136	1	1	1714	7	1	0	349
17.137	1	1	1714	8	1	0	349
17.138	1	1	1714	9	1	0	349
17.139	1	1	1714	10	1	0	349
17.14	1	1	1715	1	1	0	349
17.141	1	1	1715	2	1	0	349
17.142	1	1	1715	3	1	0	349
17.143	1	1	1715	4	1	0	349
17.144	1	1	1715	5	1	0	349
17.145	1	1	1715	6	1	0	349
17.146	1	1	1715	7	1	0	349
17.147	1	1	1715	8	1	0	349
17.148	1	1	1715	9	1	0	349
17.149	1	1	1715	10	1	0	349
17.15	1	1	1716	1	1	0	349
17.151	1	1	1716	2	1	0	349
17.152	1	1	1716	3	1	0	349
17.153	1	1	1716	4	1	0	349
17.154	1	1	1716	5	1	0	349
17.155	1	1	1716	6	1	0	349
17.156	1	1	1716	7	1	0	349
17.157	1	1	1716	8	1	0	349
17.158	1	1	1716	9	1	0	349
17.401	1	1	1741	2	1	0	349
17.402	1	1	1741	3	1	0	349
17.403	1	1	1741	4	1	0	349
17.404	1	1	1741	5	1	0	349
17.405	1	1	1741	6	1	0	349
17.406	1	1	1741	7	1	0	349
17.407	1	1	1741	8	1	0	349
17.441	1	1	1745	2	1	4	903
17.442	1	1	1745	3	1	4	903
17.443	1	1	1745	4	1	4	903
17.444	1	1	1745	5	1	4	903
17.445	1	1	1745	6	1	4	903
17.446	1	1	1745	7	1	4	903
17.447	1	1	1745	8	1	4	903
17.448	1	1	1745	9	1	4	903
17.449	1	1	1745	10	1	4	903
17.45	1	1	1746	1	1	4	903
17.451	1	1	1746	2	1	4	903
17.452	1	1	1746	3	1	4	903
17.46	1	1	1747	1	1	4	903
17.461	1	1	1747	2	1	4	903
17.462	1	1	1747	3	1	4	903
17.463	1	1	1747	4	1	4	903
17.464	1	1	1747	5	1	4	903
17.465	1	1	1747	6	1	4	903
17.466	1	1	1747	7	1	4	903
17.521	1	1	1753	2	1	4	903
17.522	1	1	1753	3	1	4	903
17.523	1	1	1753	4	1	4	903
17.524	1	1	1753	5	1	4	903
17.525	1	1	1753	6	1	4	903
17.526	1	1	1753	7	1	4	903
17.527	1	1	1753	8	1	4	903
17.528	1	1	1753	9	1	4	903
17.529	1	1	1753	10	1	4	903
17.53	1	1	1754	1	1	4	903
17.54	1	1	1755	1	1	4	903
17.541	1	1	1755	2	1	4	903
17.542	1	1	1755	3	1	4	903
17.543	1	1	1755	4	1	4	903
17.549	1	1	1755	10	1	2	573
17.55	1	1	1756	1	1	2	573
17.551	1	1	1756	2	1	2	573
17.552	1	1	1756	3	1	2	573
17.56	1	1	1757	1	1	2	573
17.561	1	1	1757	2	1	2	573
17.562	1	1	1757	3	1	2	573
17.563	1	1	1757	4	1	2	573
17.564	1	1	1757	5	1	2	573
17.565	1	1	1757	6	1	2	573
17.566	1	1	1757	7	1	2	573
17.567	1	1	1757	8	1	0	349
17.581	1	1	1759	2	1	0	349
17.582	1	1	1759	3	1	0	349
17.583	1	1	1759	4	1	0	349
17.584	1	1	1759	5	1	0	349
17.585	1	1	1759	6	1	0	349
17.586	1	1	1759	7	1	0	349
17.587	1	1	1759	8	1	0	349
17.588	1	1	1759	9	1	2	573
17.589	1	1	1759	10	1	0	349
17.721	1	1	1773	2	1	4	903
17.722	1	1	1773	3	1	4	903
17.723	1	1	1773	4	1	4	903
17.724	1	1	1773	5	1	4	903
17.74	1	1	1775	1	1	4	903
17.741	1	1	1775	2	1	4	903
17.742	1	1	1775	3	1	4	903
17.743	1	1	1775	4	1	4	903
17.744	1	1	1775	5	1	4	903
17.745	1	1	1775	6	1	4	903
17.746	1	1	1775	7	1	4	903
17.747	1	1	1775	8	1	4	903
17.76	1	1	1777	1	1	4	903
17.761	1	1	1777	2	1	2	573
17.762	1	1	1777	3	1	2	573
17.763	1	1	1777	4	1	2	573
17.764	1	1	1777	5	1	2	573
17.765	1	1	1777	6	1	2	573
17.766	1	1	1777	7	1	2	573
17.841	1	1	1785	2	1	0	349
17.842	1	1	1785	3	1	0	349
17.843	1	1	1785	4	1	0	349
17.844	1	1	1785	5	1	0	349
17.845	1	1	1785	6	1	0	349
17.846	1	1	1785	7	1	0	349
17.847	1	1	1785	8	1	0	349
17.848	1	1	1785	9	1	2	573
17.849	1	1	1785	10	1	2	573
17.85	1	1	1786	1	1	2	573
17.861	1	1	1787	2	1	2	573
17.862	1	1	1787	3	1	2	573
17.863	1	1	1787	4	1	2	573
17.865	1	1	1787	6	1	2	573
17.866	1	1	1787	7	1	2	573
17.867	1	1	1787	8	1	2	573
17.868	1	1	1787	9	1	4	903
17.869	1	1	1787	10	1	4	903
17.87	1	1	1788	1	1	4	903
17.871	1	1	1788	2	1	4	903
17.881	1	1	1789	2	1	4	903
17.882	1	1	1789	3	1	4	903
17.883	1	1	1789	4	1	4	903
17.884	1	1	1789	5	1	4	903
17.885	1	1	1789	6	1	4	903
17.886	1	1	1789	7	1	4	903
17.887	1	1	1789	8	1	4	903
17.888	1	1	1789	9	1	2	573
17.889	1	1	1789	10	1	0	349
17.89	1	1	1790	1	1	0	349
17.891	1	1	1790	2	1	0	349
17.892	1	1	1790	3	1	0	349
17.893	1	1	1790	4	1	0	349
17.894	1	1	1790	5	1	0	349
17.895	1	1	1790	6	1	0	349
18.001	1	1	1801	2	1	0	349
18.002	1	1	1801	3	1	0	349
18.003	1	1	1801	4	1	0	349
18.004	1	1	1801	5	1	0	349
18.005	1	1	1801	6	1	0	349
18.006	1	1	1801	7	1	0	349
18.007	1	1	1801	8	1	0	349
18.241	1	1	1825	2	1	4	903
18.242	1	1	1825	3	1	4	903
18.243	1	1	1825	4	1	4	903
18.244	1	1	1825	5	1	4	903
18.245	1	1	1825	6	1	4	903
18.246	1	1	1825	7	1	4	903
18.26	1	1	1827	1	1	2	573
18.261	1	1	1827	2	1	2	573
18.262	1	1	1827	3	1	2	573
18.263	1	1	1827	4	1	2	573
18.264	1	1	1827	5	1	2	573
18.265	1	1	1827	6	1	2	573
18.266	1	1	1827	7	1	2	573
18.401	1	1	1841	2	1	2	573
18.402	1	1	1841	3	1	2	573
18.403	1	1	1841	4	1	2	573
18.404	1	1	1841	5	1	2	573
18.405	1	1	1841	6	1	2	573
18.406	1	1	1841	7	1	2	573
18.407	1	1	1841	8	1	2	573
18.408	1	1	1841	9	1	2	573
18.409	1	1	1841	10	1	2	573
18.42	1	1	1843	1	1	2	573
18.421	1	1	1843	2	1	2	573
18.422	1	1	1843	3	1	2	573
18.423	1	1	1843	4	1	2	573
18.424	1	1	1843	5	1	2	573
18.425	1	1	1843	6	1	2	573
18.426	1	1	1843	7	1	2	573
18.427	1	1	1843	8	1	2	573
18.428	1	1	1843	9	1	2	573
18.429	1	1	1843	10	1	2	573
18.43	1	1	1844	1	1	0	349
18.431	1	1	1844	2	1	0	349
18.432	1	1	1844	3	1	0	349
18.433	1	1	1844	4	1	0	349
18.434	1	1	1844	5	1	0	349
18.601	1	1	1861	2	1	4	903
18.602	1	1	1861	3	1	4	903
18.603	1	1	1861	4	1	4	903
18.604	1	1	1861	5	1	4	903
18.605	1	1	1861	6	1	4	903
18.606	1	1	1861	7	1	4	903
18.607	1	1	1861	8	1	4	903
18.62	1	1	1863	1	1	6	1287
18.621	1	1	1863	2	1	6	1287
18.622	1	1	1863	3	1	6	1287
18.623	1	1	1863	4	1	6	1287
18.624	1	1	1863	5	1	6	1287
18.625	1	1	1863	6	1	6	1287
18.626	1	1	1863	7	1	6	1287
18.627	1	1	1863	8	1	4	903
18.628	1	1	1863	9	1	4	903
18.629	1	1	1863	10	1	2	573
18.63	1	1	1864	1	1	2	573
18.631	1	1	1864	2	1	2	573
18.632	1	1	1864	3	1	2	573
18.761	1	1	1877	2	1	4	903
18.762	1	1	1877	3	1	4	903
18.763	1	1	1877	4	1	4	903
18.764	1	1	1877	5	1	4	903
18.765	1	1	1877	6	1	4	903
18.766	1	1	1877	7	1	4	903
18.767	1	1	1877	8	1	4	903
18.78	1	1	1879	1	1	4	903
18.781	1	1	1879	2	1	4	903
18.782	1	1	1879	3	1	4	903
18.783	1	1	1879	4	1	4	903
18.784	1	1	1879	5	1	4	903
18.785	1	1	1879	6	1	4	903
18.786	1	1	1879	7	1	4	903
18.787	1	1	1879	8	1	4	903
18.788	1	1	1879	9	1	4	903
18.789	1	1	1879	10	1	4	903
18.79	1	1	1880	1	1	4	903
18.791	1	1	1880	2	1	2	573
18.792	1	1	1880	3	1	2	573
18.799	1	1	1880	10	1	0	349
18.8	1	1	1881	1	1	0	349
18.801	1	1	1881	2	1	0	349
18.802	1	1	1881	3	1	0	349
18.803	1	1	1881	4	1	0	349
18.804	1	1	1881	5	1	0	349
18.805	1	1	1881	6	1	0	349
19.081	1	1	1909	2	1	6	1287
19.082	1	1	1909	3	1	6	1287
19.083	1	1	1909	4	1	6	1287
19.084	1	1	1909	5	1	6	1287
19.085	1	1	1909	6	1	6	1287
19.086	1	1	1909	7	1	6	1287
19.1	1	1	1911	1	1	0	349
19.101	1	1	1911	2	1	0	349
19.102	1	1	1911	3	1	0	349
19.103	1	1	1911	4	1	0	349
19.104	1	1	1911	5	1	0	349
19.105	1	1	1911	6	1	0	349
19.106	1	1	1911	7	1	0	349
19.441	1	1	1945	2	1	2	573
19.442	1	1	1945	3	1	2	573
19.443	1	1	1945	4	1	2	573
19.444	1	1	1945	5	1	2	573
19.445	1	1	1945	6	1	2	573
19.446	1	1	1945	7	1	2	573
19.447	1	1	1945	8	1	2	573
19.641	1	1	1965	2	1	2	573
19.642	1	1	1965	3	1	2	573
19.643	1	1	1965	4	1	2	573
19.644	1	1	1965	5	1	2	573
19.645	1	1	1965	6	1	2	573
19.646	1	1	1965	7	1	2	573
19.647	1	1	1965	8	1	2	573
19.648	1	1	1965	9	1	2	573
19.649	1	1	1965	10	1	2	573
19.65	1	1	1966	1	1	4	903
19.651	1	1	1966	2	1	4	903
19.652	1	1	1966	3	1	4	903
19.66	1	1	1967	1	1	2	573
19.661	1	1	1967	2	1	2	573
19.662	1	1	1967	3	1	2	573
19.663	1	1	1967	4	1	2	573
19.664	1	1	1967	5	1	2	573
19.665	1	1	1967	6	1	2	573
19.666	1	1	1967	7	1	2	573
19.667	1	1	1967	8	1	2	573
19.668	1	1	1967	9	1	2	573
19.669	1	1	1967	10	1	2	573
19.67	1	1	1968	1	1	2	573
19.671	1	1	1968	2	1	2	573
19.672	1	1	1968	3	1	2	573
19.673	1	1	1968	4	1	2	573
19.674	1	1	1968	5	1	0	349
19.675	1	1	1968	6	1	0	349
19.676	1	1	1968	7	1	0	349
20.321	1	1	2033	2	1	2	573
20.322	1	1	2033	3	1	2	573
20.323	1	1	2033	4	1	2	573
20.324	1	1	2033	5	1	2	573
20.325	1	1	2033	6	1	2	573
20.326	1	1	2033	7	1	2	573
20.327	1	1	2033	8	1	2	573
20.328	1	1	2033	9	1	2	573
20.329	1	1	2033	10	1	2	573
20.33	1	1	2034	1	1	2	573
20.331	1	1	2034	2	1	2	573
20.332	1	1	2034	3	1	2	573
20.333	1	1	2034	4	1	2	573
20.334	1	1	2034	5	1	2	573
20.335	1	1	2034	6	1	2	573
20.336	1	1	2034	7	1	2	573
20.341	1	1	2035	2	1	2	573
20.342	1	1	2035	3	1	2	573
20.343	1	1	2035	4	1	2	573
20.344	1	1	2035	5	1	2	573
20.345	1	1	2035	6	1	2	573
20.346	1	1	2035	7	1	2	573
20.347	1	1	2035	8	1	2	573
20.348	1	1	2035	9	1	2	573
20.349	1	1	2035	10	1	2	573
20.35	1	1	2036	1	1	2	573
20.351	1	1	2036	2	1	2	573
20.352	1	1	2036	3	1	0	349
20.353	1	1	2036	4	1	0	349
20.354	1	1	2036	5	1	0	349
20.355	1	1	2036	6	1	0	349
20.401	1	1	2041	2	1	2	573
20.402	1	1	2041	3	1	2	573
20.403	1	1	2041	4	1	2	573
20.404	1	1	2041	5	1	2	573
20.405	1	1	2041	6	1	2	573
20.406	1	1	2041	7	1	2	573
20.407	1	1	2041	8	1	2	573
20.408	1	1	2041	9	1	4	903
20.409	1	1	2041	10	1	4	903
20.41	1	1	2042	1	1	4	903
20.411	1	1	2042	2	1	4	903
20.412	1	1	2042	3	1	6	1287
20.42	1	1	2043	1	1	6	1287
20.421	1	1	2043	2	1	6	1287
20.422	1	1	2043	3	1	6	1287
20.423	1	1	2043	4	1	6	1287
20.424	1	1	2043	5	1	6	1287
20.425	1	1	2043	6	1	6	1287
20.426	1	1	2043	7	1	6	1287
20.427	1	1	2043	8	1	6	1287
20.428	1	1	2043	9	1	6	1287
20.429	1	1	2043	10	1	6	1287
20.43	1	1	2044	1	1	6	1287
20.431	1	1	2044	2	1	6	1287
20.432	1	1	2044	3	1	6	1287
20.433	1	1	2044	4	1	4	903
20.439	1	1	2044	10	1	4	903
20.44	1	1	2045	1	1	4	903
20.441	1	1	2045	2	1	4	903
20.442	1	1	2045	3	1	4	903
20.443	1	1	2045	4	1	4	903
20.444	1	1	2045	5	1	4	903
20.445	1	1	2045	6	1	4	903
20.446	1	1	2045	7	1	2	573
20.447	1	1	2045	8	1	2	573
20.448	1	1	2045	9	1	2	573
20.449	1	1	2045	10	1	2	573
20.45	1	1	2046	1	1	0	349
20.451	1	1	2046	2	1	0	349
20.452	1	1	2046	3	1	0	349
20.453	1	1	2046	4	1	0	349
20.454	1	1	2046	5	1	0	349
20.521	1	1	2053	2	1	10	1980
20.522	1	1	2053	3	1	10	1980
20.523	1	1	2053	4	1	10	1980
20.524	1	1	2053	5	1	10	1980
20.525	1	1	2053	6	1	10	1980
20.526	1	1	2053	7	1	10	1980
20.54	1	1	2055	1	1	10	1980
20.541	1	1	2055	2	1	10	1980
20.542	1	1	2055	3	1	10	1980
20.543	1	1	2055	4	1	10	1980
20.544	1	1	2055	5	1	10	1980
20.545	1	1	2055	6	1	10	1980
20.546	1	1	2055	7	1	10	1980
20.547	1	1	2055	8	1	8	1764
20.548	1	1	2055	9	1	8	1764
20.549	1	1	2055	10	1	8	1764
20.559	1	1	2056	10	1	8	1764
20.56	1	1	2057	1	1	8	1764
20.561	1	1	2057	2	1	4	903
20.562	1	1	2057	3	1	4	903
20.563	1	1	2057	4	1	4	903
20.564	1	1	2057	5	1	4	903
20.565	1	1	2057	6	1	4	903
20.566	1	1	2057	7	1	2	573
20.567	1	1	2057	8	1	2	573
20.568	1	1	2057	9	1	0	349
20.569	1	1	2057	10	1	0	349
20.57	1	1	2058	1	1	0	349
20.641	1	1	2065	2	1	10	1980
20.642	1	1	2065	3	1	10	1980
20.643	1	1	2065	4	1	10	1980
20.644	1	1	2065	5	1	10	1980
20.645	1	1	2065	6	1	10	1980
20.646	1	1	2065	7	1	10	1980
20.66	1	1	2067	1	1	10	1980
20.661	1	1	2067	2	1	10	1980
20.662	1	1	2067	3	1	10	1980
20.663	1	1	2067	4	1	10	1980
20.664	1	1	2067	5	1	10	1980
20.665	1	1	2067	6	1	10	1980
20.666	1	1	2067	7	1	10	1980
20.667	1	1	2067	8	1	6	1287
20.668	1	1	2067	9	1	6	1287
20.669	1	1	2067	10	1	6	1287
20.67	1	1	2068	1	1	6	1287
20.671	1	1	2068	2	1	6	1287
20.679	1	1	2068	10	1	4	903
20.68	1	1	2069	1	1	4	903
20.681	1	1	2069	2	1	0	349
20.682	1	1	2069	3	1	0	349
20.683	1	1	2069	4	1	0	349
20.684	1	1	2069	5	1	0	349
20.685	1	1	2069	6	1	0	349
20.721	1	1	2073	2	1	2	573
20.722	1	1	2073	3	1	2	573
20.723	1	1	2073	4	1	2	573
20.724	1	1	2073	5	1	2	573
20.725	1	1	2073	6	1	2	573
20.726	1	1	2073	7	1	2	573
20.727	1	1	2073	8	1	2	573
20.728	1	1	2073	9	1	4	903
20.729	1	1	2073	10	1	4	903
20.73	1	1	2074	1	1	4	903
20.731	1	1	2074	2	1	4	903
20.732	1	1	2074	3	1	4	903
20.733	1	1	2074	4	1	4	903
20.734	1	1	2074	5	1	4	903
20.735	1	1	2074	6	1	4	903
20.736	1	1	2074	7	1	2	573
20.737	1	1	2074	8	1	2	573
20.741	1	1	2075	2	1	2	573
20.742	1	1	2075	3	1	2	573
20.743	1	1	2075	4	1	2	573
20.744	1	1	2075	5	1	2	573
20.745	1	1	2075	6	1	2	573
20.746	1	1	2075	7	1	2	573
20.747	1	1	2075	8	1	2	573
20.748	1	1	2075	9	1	2	573
20.749	1	1	2075	10	1	2	573
20.75	1	1	2076	1	1	2	573
20.751	1	1	2076	2	1	2	573
20.752	1	1	2076	3	1	2	573
20.753	1	1	2076	4	1	2	573
20.754	1	1	2076	5	1	2	573
20.755	1	1	2076	6	1	2	573
20.756	1	1	2076	7	1	2	573
20.757	1	1	2076	8	1	2	573
20.758	1	1	2076	9	1	2	573
20.759	1	1	2076	10	1	4	903
20.76	1	1	2077	1	1	4	903
20.761	1	1	2077	2	1	4	903
20.762	1	1	2077	3	1	4	903
20.763	1	1	2077	4	1	4	903
20.764	1	1	2077	5	1	4	903
20.765	1	1	2077	6	1	4	903
20.766	1	1	2077	7	1	4	903
20.767	1	1	2077	8	1	4	903
20.768	1	1	2077	9	1	4	903
20.769	1	1	2077	10	1	4	903
20.77	1	1	2078	1	1	4	903
20.771	1	1	2078	2	1	4	903
20.772	1	1	2078	3	1	4	903
20.773	1	1	2078	4	1	4	903
20.774	1	1	2078	5	1	4	903
20.775	1	1	2078	6	1	4	903
20.776	1	1	2078	7	1	2	573
20.777	1	1	2078	8	1	2	573
20.778	1	1	2078	9	1	2	573
20.779	1	1	2078	10	1	2	573
20.78	1	1	2079	1	1	0	349
20.781	1	1	2079	2	1	0	349
20.841	1	1	2085	2	1	6	1287
20.842	1	1	2085	3	1	6	1287
20.843	1	1	2085	4	1	6	1287
20.844	1	1	2085	5	1	6	1287
20.845	1	1	2085	6	1	6	1287
20.846	1	1	2085	7	1	6	1287
20.847	1	1	2085	8	1	6	1287
20.848	1	1	2085	9	1	8	1764
20.849	1	1	2085	10	1	8	1764
20.86	1	1	2087	1	1	6	1287
20.861	1	1	2087	2	1	6	1287
20.862	1	1	2087	3	1	6	1287
20.863	1	1	2087	4	1	6	1287
20.864	1	1	2087	5	1	6	1287
20.865	1	1	2087	6	1	6	1287
20.866	1	1	2087	7	1	6	1287
20.867	1	1	2087	8	1	4	903
20.868	1	1	2087	9	1	4	903
20.869	1	1	2087	10	1	4	903
20.87	1	1	2088	1	1	4	903
20.871	1	1	2088	2	1	2	573
20.872	1	1	2088	3	1	2	573
20.873	1	1	2088	4	1	2	573
20.874	1	1	2088	5	1	2	573
20.875	1	1	2088	6	1	2	573
20.876	1	1	2088	7	1	0	349
20.877	1	1	2088	8	1	0	349
20.878	1	1	2088	9	1	0	349
20.879	1	1	2088	10	1	0	349
21.081	1	1	2109	2	1	0	349
21.082	1	1	2109	3	1	0	349
21.083	1	1	2109	4	1	0	349
21.084	1	1	2109	5	1	0	349
21.085	1	1	2109	6	1	0	349
21.086	1	1	2109	7	1	0	349
21.087	1	1	2109	8	1	0	349
21.088	1	1	2109	9	1	2	573
21.089	1	1	2109	10	1	2	573
21.09	1	1	2110	1	1	2	573
21.091	1	1	2110	2	1	2	573
21.092	1	1	2110	3	1	2	573
21.093	1	1	2110	4	1	2	573
21.094	1	1	2110	5	1	2	573
21.095	1	1	2110	6	1	2	573
21.096	1	1	2110	7	1	2	573
21.097	1	1	2110	8	1	2	573
21.098	1	1	2110	9	1	2	573
21.099	1	1	2110	10	1	2	573
21.1	1	1	2111	1	1	2	573
21.101	1	1	2111	2	1	2	573
21.102	1	1	2111	3	1	2	573
21.103	1	1	2111	4	1	2	573
21.104	1	1	2111	5	1	2	573
21.105	1	1	2111	6	1	2	573
21.106	1	1	2111	7	1	2	573
21.107	1	1	2111	8	1	2	573
21.108	1	1	2111	9	1	2	573
21.109	1	1	2111	10	1	2	573
21.11	1	1	2112	1	1	0	349
21.111	1	1	2112	2	1	0	349
21.112	1	1	2112	3	1	0	349
21.113	1	1	2112	4	1	0	349
21.114	1	1	2112	5	1	0	349
21.115	1	1	2112	6	1	0	349
21.116	1	1	2112	7	1	0	349
21.117	1	1	2112	8	1	0	349
21.118	1	1	2112	9	1	0	349
21.119	1	1	2112	10	1	0	349
21.241	1	1	2125	2	1	4	903
21.242	1	1	2125	3	1	4	903
21.243	1	1	2125	4	1	4	903
21.244	1	1	2125	5	1	4	903
21.245	1	1	2125	6	1	4	903
21.246	1	1	2125	7	1	4	903
21.247	1	1	2125	8	1	4	903
21.248	1	1	2125	9	1	4	903
21.249	1	1	2125	10	1	4	903
21.25	1	1	2126	1	1	4	903
21.251	1	1	2126	2	1	4	903
21.252	1	1	2126	3	1	4	903
21.253	1	1	2126	4	1	4	903
21.254	1	1	2126	5	1	4	903
21.255	1	1	2126	6	1	2	573
21.256	1	1	2126	7	1	2	573
21.257	1	1	2126	8	1	2	573
21.258	1	1	2126	9	1	2	573
21.259	1	1	2126	10	1	2	573
21.26	1	1	2127	1	1	2	573
21.261	1	1	2127	2	1	2	573
21.262	1	1	2127	3	1	2	573
21.263	1	1	2127	4	1	2	573
21.264	1	1	2127	5	1	2	573
21.265	1	1	2127	6	1	0	349
21.266	1	1	2127	7	1	0	349
21.267	1	1	2127	8	1	0	349
21.268	1	1	2127	9	1	0	349
21.321	1	1	2133	2	1	2	573
21.322	1	1	2133	3	1	2	573
21.323	1	1	2133	4	1	2	573
21.324	1	1	2133	5	1	2	573
21.325	1	1	2133	6	1	2	573
21.326	1	1	2133	7	1	2	573
21.327	1	1	2133	8	1	2	573
21.328	1	1	2133	9	1	6	1287
21.329	1	1	2133	10	1	4	903
