% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
2.073	1	1	208	4	1	26	1908
2.074	1	1	208	5	1	26	1908
2.075	1	1	208	6	1	26	1908
2.076	1	1	208	7	1	6	325
2.077	1	1	208	8	1	10	501
2.078	1	1	208	9	1	2	137
2.079	1	1	208	10	1	8	437
2.08	1	1	209	1	1	14	807
2.081	1	1	209	2	1	18	999
2.082	1	1	209	3	1	14	807
2.083	1	1	209	4	1	26	1908
2.084	1	1	209	5	1	28	2292
2.085	1	1	209	6	1	26	1908
2.086	1	1	209	7	1	26	1908
2.087	1	1	209	8	1	24	1692
2.088	1	1	209	9	1	14	807
2.089	1	1	209	10	1	20	1239
2.09	1	1	210	1	1	28	2292
2.091	1	1	210	2	1	28	2292
2.092	1	1	210	3	1	28	2292
2.093	1	1	210	4	1	24	1692
2.094	1	1	210	5	1	20	1239
2.095	1	1	210	6	1	20	1239
2.096	1	1	210	7	1	22	1431
2.097	1	1	210	8	1	22	1431
2.098	1	1	210	9	1	2	137
2.099	1	1	210	10	1	20	1239
2.1	1	1	211	1	1	24	1692
2.101	1	1	211	2	1	28	2292
2.124	1	1	213	5	1	26	1908
2.125	1	1	213	6	1	26	1908
2.126	1	1	213	7	1	26	1908
2.127	1	1	213	8	1	26	1908
2.128	1	1	213	9	1	26	1908
2.129	1	1	213	10	1	26	1908
2.13	1	1	214	1	1	26	1908
2.131	1	1	214	2	1	14	807
2.132	1	1	214	3	1	20	1239
2.133	1	1	214	4	1	18	999
2.134	1	1	214	5	1	22	1431
2.135	1	1	214	6	1	12	621
2.136	1	1	214	7	1	20	1239
2.137	1	1	214	8	1	22	1431
2.138	1	1	214	9	1	22	1431
2.139	1	1	214	10	1	20	1239
2.14	1	1	215	1	1	24	1692
2.141	1	1	215	2	1	28	2292
2.142	1	1	215	3	1	28	2292
2.143	1	1	215	4	1	28	2292
2.144	1	1	215	5	1	24	1692
2.145	1	1	215	6	1	12	621
2.146	1	1	215	7	1	22	1431
2.147	1	1	215	8	1	24	1692
2.148	1	1	215	9	1	12	621
2.149	1	1	215	10	1	18	999
2.15	1	1	216	1	1	22	1431
2.151	1	1	216	2	1	16	967
2.152	1	1	216	3	1	20	1239
2.153	1	1	216	4	1	22	1431
2.154	1	1	216	5	1	18	999
2.155	1	1	216	6	1	18	999
2.156	1	1	216	7	1	18	999
2.179	1	1	218	10	1	18	999
2.18	1	1	219	1	1	18	999
2.181	1	1	219	2	1	18	999
2.182	1	1	219	3	1	18	999
2.183	1	1	219	4	1	18	999
2.184	1	1	219	5	1	18	999
2.185	1	1	219	6	1	18	999
2.186	1	1	219	7	1	18	999
2.187	1	1	219	8	1	22	1431
2.188	1	1	219	9	1	20	1239
2.189	1	1	219	10	1	14	807
2.19	1	1	220	1	1	24	1692
2.191	1	1	220	2	1	22	1431
2.192	1	1	220	3	1	20	1239
2.193	1	1	220	4	1	28	2292
2.194	1	1	220	5	1	20	1239
2.195	1	1	220	6	1	28	2292
2.196	1	1	220	7	1	28	2292
2.197	1	1	220	8	1	22	1431
2.198	1	1	220	9	1	24	1692
2.199	1	1	220	10	1	6	325
2.2	1	1	221	1	1	20	1239
2.201	1	1	221	2	1	26	1908
2.202	1	1	221	3	1	10	501
2.203	1	1	221	4	1	22	1431
2.204	1	1	221	5	1	10	501
2.205	1	1	221	6	1	18	999
2.206	1	1	221	7	1	28	2292
2.207	1	1	221	8	1	28	2292
2.208	1	1	221	9	1	28	2292
2.209	1	1	221	10	1	28	2292
2.21	1	1	222	1	1	12	621
2.211	1	1	222	2	1	8	437
2.234	1	1	224	5	1	8	437
2.235	1	1	224	6	1	8	437
2.236	1	1	224	7	1	8	437
