% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
2247	1	1	1	0	26	1908	0	1
2248	1	1	1	0	18	999	0	1
2249	1	1	1	0	14	807	0	1
2250	1	1	1	0	22	1431	0	1
2251	1	1	1	0	24	1692	0	1
2252	1	1	1	0	28	2292	0	1
2253	1	1	1	0	18	999	0	1
2254	1	1	1	0	18	999	0	1
2255	1	1	1	0	22	1431	0	1
2256	1	1	1	0	16	967	0	1
2257	1	1	1	0	26	1908	0	1
2258	1	1	1	0	24	1692	0	1
2259	1	1	1	0	24	1692	0	1
2260	1	1	1	0	28	2292	0	1
2261	1	1	1	0	28	2292	0	1
2262	1	1	1	0	28	2292	0	1
2263	1	1	1	0	18	999	0	1
2264	1	1	1	0	28	2292	0	1
2265	1	1	1	0	28	2292	0	1
2266	1	1	1	0	22	1431	0	1
2267	1	1	1	0	20	1239	0	1
2268	1	1	1	0	28	2292	0	1
2269	1	1	1	0	26	1908	0	1
2270	1	1	1	0	26	1908	0	1
2271	1	1	1	0	18	999	0	1
2272	1	1	1	0	18	999	0	1
