% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
6713	1	1	1	0	14	3182	0	1
6762	1	1	1	0	22	5861	0	1
6763	1	1	1	0	22	5861	0	1
6764	1	1	1	0	22	5861	0	1
6765	1	1	1	0	22	5861	0	1
6766	1	1	1	0	22	5861	0	1
6767	1	1	1	0	22	5861	0	1
6768	1	1	1	0	22	5861	0	1
6847	1	1	1	0	18	4107	0	1
6927	1	1	1	0	18	4107	0	1
6982	1	1	1	0	20	4904	0	1
6983	1	1	1	0	20	4904	0	1
6984	1	1	1	0	20	4904	0	1
6985	1	1	1	0	20	4904	0	1
6986	1	1	1	0	20	4904	0	1
6987	1	1	1	0	20	4904	0	1
6988	1	1	1	0	20	4904	0	1
7037	1	1	1	0	2	573	0	1
7038	1	1	1	0	2	573	0	1
7039	1	1	1	0	2	573	0	1
7040	1	1	1	0	2	573	0	1
7041	1	1	1	0	2	573	0	1
7042	1	1	1	0	2	573	0	1
7043	1	1	1	0	2	573	0	1
7044	1	1	1	0	14	3182	0	1
7092	1	1	1	0	18	4107	0	1
7093	1	1	1	0	18	4107	0	1
7094	1	1	1	0	18	4107	0	1
7095	1	1	1	0	18	4107	0	1
7096	1	1	1	0	18	4107	0	1
7097	1	1	1	0	18	4107	0	1
7098	1	1	1	0	18	4107	0	1
7147	1	1	1	0	6	1287	0	1
7148	1	1	1	0	6	1287	0	1
7149	1	1	1	0	6	1287	0	1
7150	1	1	1	0	6	1287	0	1
7151	1	1	1	0	6	1287	0	1
7152	1	1	1	0	6	1287	0	1
7153	1	1	1	0	6	1287	0	1
7154	1	1	1	0	20	4904	0	1
7202	1	1	1	0	16	3822	0	1
7203	1	1	1	0	16	3822	0	1
7204	1	1	1	0	16	3822	0	1
7205	1	1	1	0	16	3822	0	1
7206	1	1	1	0	16	3822	0	1
7207	1	1	1	0	20	4904	0	1
7208	1	1	1	0	20	4904	0	1
7287	1	1	1	0	12	2481	0	1
7288	1	1	1	0	12	2481	0	1
7342	1	1	1	0	12	2481	0	1
7343	1	1	1	0	12	2481	0	1
7344	1	1	1	0	12	2481	0	1
7345	1	1	1	0	12	2481	0	1
7346	1	1	1	0	12	2481	0	1
7347	1	1	1	0	12	2481	0	1
7348	1	1	1	0	12	2481	0	1
7349	1	1	1	0	10	1980	0	1
7407	1	1	1	0	0	349	0	1
7408	1	1	1	0	0	349	0	1
7409	1	1	1	0	0	349	0	1
7410	1	1	1	0	0	349	0	1
7411	1	1	1	0	0	349	0	1
7412	1	1	1	0	0	349	0	1
