% time	cellId	IMSI	RNTI	rsrp	sinr
0.318214	1	1	1	3.97227e-16	6280.7
0.318214	1	1	1	3.97227e-16	6280.7
0.320214	1	1	1	3.83193e-16	6058.81
0.320214	1	1	1	3.83193e-16	6058.81
0.322214	1	1	1	3.68863e-16	5832.24
0.322214	1	1	1	3.68863e-16	5832.24
0.324214	1	1	1	3.54335e-16	5602.53
0.324214	1	1	1	3.54335e-16	5602.53
0.326214	1	1	1	3.39711e-16	5371.31
0.326214	1	1	1	3.39711e-16	5371.31
0.328214	1	1	1	3.25101e-16	5140.3
0.328214	1	1	1	3.25101e-16	5140.3
0.330214	1	1	1	3.10618e-16	4911.3
0.330214	1	1	1	3.10618e-16	4911.3
0.332214	1	1	1	2.96387e-16	4686.29
0.332214	1	1	1	2.96387e-16	4686.29
0.334214	1	1	1	2.82518e-16	4467
0.334214	1	1	1	2.82518e-16	4467
0.336214	1	1	1	2.69124e-16	4255.22
0.336214	1	1	1	2.69124e-16	4255.22
0.338214	1	1	1	2.56318e-16	4052.74
0.338214	1	1	1	2.56318e-16	4052.74
0.340214	1	1	1	2.44195e-16	3861.06
0.340214	1	1	1	2.44195e-16	3861.06
0.342214	1	1	1	2.32907e-16	3682.58
0.342214	1	1	1	2.32907e-16	3682.58
0.344214	1	1	1	2.22566e-16	3519.08
0.344214	1	1	1	2.22566e-16	3519.08
0.346214	1	1	1	2.13281e-16	3372.27
0.346214	1	1	1	2.13281e-16	3372.27
0.348214	1	1	1	2.05153e-16	3243.76
0.348214	1	1	1	2.05153e-16	3243.76
0.350214	1	1	1	1.98267e-16	3134.88
0.350214	1	1	1	1.98267e-16	3134.88
0.352214	1	1	1	1.927e-16	3046.86
0.352214	1	1	1	1.927e-16	3046.86
0.354214	1	1	1	1.88541e-16	2981.09
0.354214	1	1	1	1.88541e-16	2981.09
0.356214	1	1	1	1.85854e-16	2938.62
0.356214	1	1	1	1.85854e-16	2938.62
0.358214	1	1	1	1.84694e-16	2920.27
0.358214	1	1	1	1.84694e-16	2920.27
0.360214	1	1	1	1.85101e-16	2926.7
0.360214	1	1	1	1.85101e-16	2926.7
0.362214	1	1	1	1.87098e-16	2958.28
0.362214	1	1	1	1.87098e-16	2958.28
0.364214	1	1	1	1.90697e-16	3015.19
0.364214	1	1	1	1.90697e-16	3015.19
0.366214	1	1	1	1.95887e-16	3097.24
0.366214	1	1	1	1.95887e-16	3097.24
0.368214	1	1	1	2.02633e-16	3203.91
0.368214	1	1	1	2.02633e-16	3203.91
0.370214	1	1	1	2.10875e-16	3334.23
0.370214	1	1	1	2.10875e-16	3334.23
0.372214	1	1	1	2.20583e-16	3487.72
0.372214	1	1	1	2.20583e-16	3487.72
0.374214	1	1	1	2.31682e-16	3663.21
0.374214	1	1	1	2.31682e-16	3663.21
0.376214	1	1	1	2.44085e-16	3859.32
0.376214	1	1	1	2.44085e-16	3859.32
0.378214	1	1	1	2.57689e-16	4074.42
0.378214	1	1	1	2.57689e-16	4074.42
0.380214	1	1	1	2.72376e-16	4306.64
0.380214	1	1	1	2.72376e-16	4306.64
0.382214	1	1	1	2.88016e-16	4553.94
0.382214	1	1	1	2.88016e-16	4553.94
0.384214	1	1	1	3.04469e-16	4814.08
0.384214	1	1	1	3.04469e-16	4814.08
0.386214	1	1	1	3.21582e-16	5084.66
0.386214	1	1	1	3.21582e-16	5084.66
0.388214	1	1	1	3.39192e-16	5363.09
0.388214	1	1	1	3.39192e-16	5363.09
0.390214	1	1	1	3.57134e-16	5646.78
0.390214	1	1	1	3.57134e-16	5646.78
0.392214	1	1	1	3.75236e-16	5933
0.392214	1	1	1	3.75236e-16	5933
0.394214	1	1	1	3.9328e-16	6218.3
0.394214	1	1	1	3.9328e-16	6218.3
0.396214	1	1	1	4.11066e-16	6499.53
0.396214	1	1	1	4.11066e-16	6499.53
0.398214	1	1	1	4.28459e-16	6774.53
0.398214	1	1	1	4.28459e-16	6774.53
0.400214	1	1	1	4.45279e-16	7040.48
0.400214	1	1	1	4.45279e-16	7040.48
0.402214	1	1	1	4.61352e-16	7294.61
0.402214	1	1	1	4.61352e-16	7294.61
0.404214	1	1	1	4.7651e-16	7534.28
0.404214	1	1	1	4.7651e-16	7534.28
0.406214	1	1	1	4.90624e-16	7757.44
0.406214	1	1	1	4.90624e-16	7757.44
0.408214	1	1	1	5.03552e-16	7961.85
0.408214	1	1	1	5.03552e-16	7961.85
0.410214	1	1	1	5.1511e-16	8144.6
0.410214	1	1	1	5.1511e-16	8144.6
0.412214	1	1	1	5.25169e-16	8303.66
0.412214	1	1	1	5.25169e-16	8303.66
0.414214	1	1	1	5.33619e-16	8437.25
0.414214	1	1	1	5.33619e-16	8437.25
0.416214	1	1	1	5.40365e-16	8543.92
0.416214	1	1	1	5.40365e-16	8543.92
0.418214	1	1	1	5.45337e-16	8622.54
0.418214	1	1	1	5.45337e-16	8622.54
0.420214	1	1	1	5.48488e-16	8672.35
0.420214	1	1	1	5.48488e-16	8672.35
0.422214	1	1	1	5.49695e-16	8691.45
0.422214	1	1	1	5.49695e-16	8691.45
0.424214	1	1	1	5.49002e-16	8680.49
0.424214	1	1	1	5.49002e-16	8680.49
0.426214	1	1	1	5.46551e-16	8641.73
0.426214	1	1	1	5.46551e-16	8641.73
0.428214	1	1	1	5.42322e-16	8574.86
0.428214	1	1	1	5.42322e-16	8574.86
0.430214	1	1	1	5.36386e-16	8481
0.430214	1	1	1	5.36386e-16	8481
0.432214	1	1	1	5.28839e-16	8361.68
0.432214	1	1	1	5.28839e-16	8361.68
0.434214	1	1	1	5.19803e-16	8218.81
0.434214	1	1	1	5.19803e-16	8218.81
0.436214	1	1	1	5.09425e-16	8054.71
0.436214	1	1	1	5.09425e-16	8054.71
0.438214	1	1	1	4.97871e-16	7872.03
0.438214	1	1	1	4.97871e-16	7872.03
0.440214	1	1	1	4.85331e-16	7673.75
0.440214	1	1	1	4.85331e-16	7673.75
0.442214	1	1	1	4.72009e-16	7463.12
0.442214	1	1	1	4.72009e-16	7463.12
0.444214	1	1	1	4.58176e-16	7244.4
0.444214	1	1	1	4.58176e-16	7244.4
0.446214	1	1	1	4.44018e-16	7020.54
0.446214	1	1	1	4.44018e-16	7020.54
0.448214	1	1	1	4.29757e-16	6795.05
0.448214	1	1	1	4.29757e-16	6795.05
0.450214	1	1	1	4.15557e-16	6570.53
0.450214	1	1	1	4.15557e-16	6570.53
0.452214	1	1	1	4.01732e-16	6351.94
0.452214	1	1	1	4.01732e-16	6351.94
0.454214	1	1	1	3.88556e-16	6143.61
0.454214	1	1	1	3.88556e-16	6143.61
0.456214	1	1	1	3.76275e-16	5949.44
0.456214	1	1	1	3.76275e-16	5949.44
0.458214	1	1	1	3.65129e-16	5773.2
0.458214	1	1	1	3.65129e-16	5773.2
0.460214	1	1	1	3.55346e-16	5618.51
0.460214	1	1	1	3.55346e-16	5618.51
0.462214	1	1	1	3.47142e-16	5488.79
0.462214	1	1	1	3.47142e-16	5488.79
0.464214	1	1	1	3.40711e-16	5387.11
0.464214	1	1	1	3.40711e-16	5387.11
0.466214	1	1	1	3.36228e-16	5316.24
0.466214	1	1	1	3.36228e-16	5316.24
0.468214	1	1	1	3.3385e-16	5278.64
0.468214	1	1	1	3.3385e-16	5278.64
0.470214	1	1	1	3.33709e-16	5276.41
0.470214	1	1	1	3.33709e-16	5276.41
0.472214	1	1	1	3.35912e-16	5311.23
0.472214	1	1	1	3.35912e-16	5311.23
0.474214	1	1	1	3.40535e-16	5384.33
0.474214	1	1	1	3.40535e-16	5384.33
0.476214	1	1	1	3.47628e-16	5496.48
0.476214	1	1	1	3.47628e-16	5496.48
0.478214	1	1	1	3.57154e-16	5647.1
0.478214	1	1	1	3.57154e-16	5647.1
0.480214	1	1	1	3.69138e-16	5836.59
0.480214	1	1	1	3.69138e-16	5836.59
0.482214	1	1	1	3.8353e-16	6064.14
0.482214	1	1	1	3.8353e-16	6064.14
0.484214	1	1	1	4.0025e-16	6328.5
0.484214	1	1	1	4.0025e-16	6328.5
0.486214	1	1	1	4.1918e-16	6627.82
0.486214	1	1	1	4.1918e-16	6627.82
0.488214	1	1	1	4.4017e-16	6959.69
0.488214	1	1	1	4.4017e-16	6959.69
